name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hail, Saudi Arabia",2023-11-25,77,51.8,62.9,77,51.8,62.9,53.2,73.7,0,0,0,,0,0,23.7,20.8,205.1,1017.4,51.7,5.1,180.3,15.6,7,10,2023-11-25T06:41:21,2023-11-25T17:18:17,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-11-26,82.4,59,69.6,80.1,59,69.2,46.6,51.5,0,0,0,,0,0,18.1,11.4,231.5,1017.5,42.1,6.2,183.7,15.9,7,10,2023-11-26T06:42:08,2023-11-26T17:18:08,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-11-27,80.7,57.2,67.8,79.3,57.2,67.6,43.5,43.7,0,0,0,,0,0,21.3,11.4,229.2,1018.3,28.2,6.2,182.6,15.7,7,10,2023-11-27T06:42:54,2023-11-27T17:18:01,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-11-28,66.2,53.6,59.6,66.2,53.6,59.6,43.2,54.7,0,0,0,,0,0,18.3,11.4,49,1021.3,39.3,6.2,184.8,16,7,10,2023-11-28T06:43:41,2023-11-28T17:17:55,0.53,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-11-29,71.6,50,60.1,71.6,50,60.1,46.3,61.8,0,0,0,,0,0,22.4,11.4,101.9,1022.2,64.5,6.2,172.8,14.9,7,10,2023-11-29T06:44:27,2023-11-29T17:17:50,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-11-30,78.8,51.8,63.6,78.8,51.8,63.6,46.8,56.3,0,0,0,,0,0,20.8,11.4,217.2,1021.8,21,6.2,180.3,15.6,7,10,2023-11-30T06:45:13,2023-11-30T17:17:48,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-01,80.6,53.2,64.9,79.9,53.2,64.9,47.5,55.1,0,0,0,,0,0,20.8,16.1,135.8,1021.8,20,6.2,177.8,15.3,7,10,2023-12-01T06:45:58,2023-12-01T17:17:47,0.63,Clear,Partly cloudy throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-02,75.3,53.6,63.1,75.3,53.6,63.1,43.2,49.6,0.004,100,4.17,rain,0,0,20.6,13.9,77.8,1021.9,31.3,6.2,159.5,13.8,6,10,2023-12-02T06:46:44,2023-12-02T17:17:47,0.66,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-03,78.4,53.6,64.2,78.4,53.6,64.2,45.7,55.3,0.02,100,16.67,rain,0,0,17,16.1,136.2,1023.6,11.6,6.2,173.1,15,7,10,2023-12-03T06:47:29,2023-12-03T17:17:49,0.69,Rain,Clear conditions throughout the day with rain clearing later.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-04,78.4,51.8,64.7,78.4,51.8,64.7,44.1,49.9,0,0,0,,0,0,19.9,11.4,170,1024.2,0.2,6.2,178.2,15.3,7,10,2023-12-04T06:48:13,2023-12-04T17:17:53,0.72,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-05,77,51.4,64.1,77,51.4,64.1,41.3,45,0,0,0,,0,0,24.2,13.9,183.3,1022.2,7.2,6.2,179,15.4,7,10,2023-12-05T06:48:57,2023-12-05T17:17:58,0.75,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-06,77.3,55.7,65.2,77.3,55.7,65.2,36.1,35.4,0,0,0,,0,0,30.6,13.9,226.2,1019.2,34.6,6.2,164.8,14.1,6,10,2023-12-06T06:49:41,2023-12-06T17:18:05,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-07,75.2,51.8,63.5,75.2,51.8,63.5,39.9,42.2,0,0,0,,0,0,14.5,9.2,67.4,1020.1,2.4,6.2,176,15.2,7,10,2023-12-07T06:50:24,2023-12-07T17:18:13,0.82,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-08,80.6,50,66.3,79,50,66.2,36.7,35.8,0,0,0,,0,0,31.5,23,176.3,1018.5,10.7,6.2,177.2,15.2,7,10,2023-12-08T06:51:06,2023-12-08T17:18:23,0.85,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-09,77.1,55.4,66.6,77.1,55.4,66.6,39.7,37.9,0,0,0,,0,0,23.3,18.3,220.7,1017.5,34.9,6.2,159.3,13.7,7,10,2023-12-09T06:51:48,2023-12-09T17:18:35,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-10,80.2,53.6,67.3,79,53.6,67.3,40.1,39,0,0,0,,0,0,22.6,20.8,179.5,1021,58.6,6.2,160.5,13.9,6,10,2023-12-10T06:52:30,2023-12-10T17:18:48,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-11,75.2,53.6,63.2,75.2,53.6,63.2,31.4,31.9,0,0,0,,0,0,30,16.1,203.8,1020.2,63.2,6.2,179.9,15.6,7,10,2023-12-11T06:53:10,2023-12-11T17:19:02,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-12,75.2,51.8,62,75.2,51.8,62,33.3,40.8,0.08,100,20.83,rain,0,0,30.9,18.3,228.5,1015.6,63.2,6.2,157.1,13.6,6,10,2023-12-12T06:53:50,2023-12-12T17:19:18,0.98,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-13,62.6,53.6,56.8,62.6,53.6,56.8,46.9,71.8,0.008,100,8.33,rain,0,0,27.5,23,295.4,1016.8,27.8,6.2,170.3,14.7,7,10,2023-12-13T06:54:29,2023-12-13T17:19:36,0,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-14,60.9,46.4,54.7,60.9,46.4,54.6,44.1,67.8,0,0,0,,0,0,21.9,16.1,325.7,1023.3,12.8,6.2,170,14.7,6,10,2023-12-14T06:55:07,2023-12-14T17:19:55,0.05,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-15,64.5,41,53,64.5,41,52.9,38,59.7,0,0,0,,0,0,12.1,6.9,106,1026.5,0,6.2,179.4,15.5,7,10,2023-12-15T06:55:45,2023-12-15T17:20:15,0.09,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-16,69.8,41,54.9,69.8,37.9,54.1,31.6,47.1,0,0,0,,0,0,13.2,6.9,162.3,1026.4,0,6.2,178.9,15.5,7,10,2023-12-16T06:56:21,2023-12-16T17:20:37,0.12,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-17,71.6,41,55.4,71.6,36.4,54.3,31.2,43.2,0,0,0,,0,0,15.7,11.4,196.4,1024.8,0,6.2,181.1,15.7,7,10,2023-12-17T06:56:57,2023-12-17T17:21:00,0.16,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-18,75.2,42.8,57.2,75.2,37.6,55.8,31.3,41.3,0,0,0,,0,0,13.2,9.2,188.8,1021.2,65.7,6.2,173.5,15,7,10,2023-12-18T06:57:32,2023-12-18T17:21:25,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-19,64.5,39.2,51.9,64.5,35.8,51.2,32.7,50,0,0,0,,0,0,15.4,9.2,63.6,1020.5,0.8,6.2,175.8,15.2,7,10,2023-12-19T06:58:05,2023-12-19T17:21:51,0.25,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-20,71.6,39.2,56.4,71.6,35.8,55.8,36.6,54.5,0,0,0,,0,0,20.8,13.9,204.2,1020.6,0,6.2,176.9,15.3,7,10,2023-12-20T06:58:38,2023-12-20T17:22:18,0.26,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-21,75.2,42.9,60.3,75.2,40.1,59.8,36.4,44.3,0,0,0,,0,0,27.7,23,210.3,1018.9,64.1,6.2,170.5,14.5,6,10,2023-12-21T06:59:09,2023-12-21T17:22:46,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-22,73.4,55.4,62.9,73.4,55.4,62.9,48.1,61.8,0.068,100,25,rain,0,0,27.1,23,226.7,1015,67.9,6.2,94.7,8.1,4,10,2023-12-22T06:59:39,2023-12-22T17:23:16,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-23,64.5,50,59.2,64.5,50,59.2,39.7,52.1,0,0,0,,0,0,25.3,13.9,275.2,1016.8,28.5,6.2,180.7,15.6,7,10,2023-12-23T07:00:09,2023-12-23T17:23:47,0.37,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-24,69.8,41,54.8,69.8,37.9,53.9,36.1,53.8,0,0,0,,0,0,16.8,11.4,172.6,1020.7,0,6.2,177.8,15.3,7,10,2023-12-24T07:00:36,2023-12-24T17:24:19,0.41,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-25,68,46.4,57.7,68,46.3,57.6,42.5,58.3,0,0,0,,0,0,21.7,11.4,65.8,1022.9,1.9,6.2,172.6,14.9,7,10,2023-12-25T07:01:03,2023-12-25T17:24:52,0.44,Clear,Clear conditions throughout the day.,clear-day,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-26,68.5,50,58.7,68.5,50,58.7,45.3,62.3,0.008,100,8.33,rain,0,0,22.4,11.4,76.8,1024.3,33.5,6.2,148.9,12.9,6,10,2023-12-26T07:01:29,2023-12-26T17:25:27,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-27,62.6,53.6,57.9,62.6,53.6,57.9,52.9,84,0.124,100,62.5,rain,0,0,32.9,11.4,65.7,1023,73.9,6.2,92.6,8.2,4,10,2023-12-27T07:01:53,2023-12-27T17:26:02,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-28,71.6,53.6,61.2,71.6,53.6,61.2,55.4,82.7,0.02,100,20.83,rain,0,0,22.8,20.8,258.8,1019.3,42.7,6,131.3,11.3,5,10,2023-12-28T07:02:16,2023-12-28T17:26:38,0.54,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-29,57.2,51.8,53.6,57.2,51.8,53.6,51,91.5,0.008,100,8.33,rain,0,0,19.5,9.2,37.9,1020.9,81.5,3.1,74.3,6.5,4,10,2023-12-29T07:02:37,2023-12-29T17:27:16,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-30,53.6,51.8,52.2,53.6,51.8,52.2,52.1,99.8,0.667,100,95.83,rain,0,0,18.1,13.9,38.8,1021.3,98.2,1.6,30,2.5,1,10,2023-12-30T07:02:58,2023-12-30T17:27:54,0.61,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"40394099999,OEHL"
"Hail, Saudi Arabia",2023-12-31,57.5,51.4,53.4,57.5,51.4,53.4,52.5,96.6,0.056,100,50,rain,0,0,13.2,9.2,58.9,1022.3,78.3,3.9,86.9,7.6,4,10,2023-12-31T07:03:16,2023-12-31T17:28:33,0.64,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"40394099999,OEHL"
